Type,SKU,Name,Short description,Description,Weight (lbs),Regular price
simple,DERF1554-105P-1-38-6-236,DERF1554-105P-1-38-6-236,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 4'-11""",20.414,50.20074
simple,DERF1554-105P-1-38-6-240,DERF1554-105P-1-38-6-240,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 5'",20.76,51.0516
simple,DERF1554-105P-1-38-6-244,DERF1554-105P-1-38-6-244,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 5'-1""",21.106,51.90246
simple,DERF1554-105P-1-38-6-248,DERF1554-105P-1-38-6-248,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 5'-2""",21.452,52.75332
simple,DERF1554-105P-1-38-6-252,DERF1554-105P-1-38-6-252,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 5'-3""",21.798,53.60418
simple,DERF1554-105P-1-38-6-256,DERF1554-105P-1-38-6-256,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 5'-4""",22.144,54.45504
simple,DERF1554-105P-1-38-6-260,DERF1554-105P-1-38-6-260,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 5'-5""",22.49,55.3059
simple,DERF1554-105P-1-38-6-264,DERF1554-105P-1-38-6-264,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 5'-6""",22.836,56.15676
simple,DERF1554-105P-1-38-6-268,DERF1554-105P-1-38-6-268,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 5'-7""",23.182,57.00762
simple,DERF1554-105P-1-38-6-272,DERF1554-105P-1-38-6-272,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 5'-8""",23.528,57.85848
simple,DERF1554-105P-1-38-6-276,DERF1554-105P-1-38-6-276,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 5'-9""",23.874,58.70934
simple,DERF1554-105P-1-38-6-280,DERF1554-105P-1-38-6-280,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 5'-10""",24.22,59.5602
simple,DERF1554-105P-1-38-6-284,DERF1554-105P-1-38-6-284,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 5'-11""",24.566,60.41106
simple,DERF1554-105P-1-38-6-288,DERF1554-105P-1-38-6-288,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 6'",24.912,61.26192
simple,DERF1554-105P-1-38-6-292,DERF1554-105P-1-38-6-292,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 6'-1""",25.258,62.11278
simple,DERF1554-105P-1-38-6-296,DERF1554-105P-1-38-6-296,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 6'-2""",25.604,62.96364
simple,DERF1554-105P-1-38-6-300,DERF1554-105P-1-38-6-300,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 6'-3""",25.95,63.8145
simple,DERF1554-105P-1-38-6-304,DERF1554-105P-1-38-6-304,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 6'-4""",26.296,64.66536
simple,DERF1554-105P-1-38-6-308,DERF1554-105P-1-38-6-308,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 6'-5""",26.642,65.51622
simple,DERF1554-105P-1-38-6-312,DERF1554-105P-1-38-6-312,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 6'-6""",26.988,66.36708
simple,DERF1554-105P-1-38-6-316,DERF1554-105P-1-38-6-316,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 6'-7""",27.334,67.21794
simple,DERF1554-105P-1-38-6-320,DERF1554-105P-1-38-6-320,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 6'-8""",27.68,68.0688
simple,DERF1554-105P-1-38-6-324,DERF1554-105P-1-38-6-324,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 6'-9""",28.026,68.91966
simple,DERF1554-105P-1-38-6-328,DERF1554-105P-1-38-6-328,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 6'-10""",28.372,69.77052
simple,DERF1554-105P-1-38-6-332,DERF1554-105P-1-38-6-332,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 6'-11""",28.718,70.62138
simple,DERF1554-105P-1-38-6-336,DERF1554-105P-1-38-6-336,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 7'",29.064,71.47224
simple,DERF1554-105P-1-38-6-340,DERF1554-105P-1-38-6-340,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 7'-1""",29.41,72.3231
simple,DERF1554-105P-1-38-6-344,DERF1554-105P-1-38-6-344,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 7'-2""",29.756,73.17396
simple,DERF1554-105P-1-38-6-348,DERF1554-105P-1-38-6-348,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 7'-3""",30.102,74.02482
simple,DERF1554-105P-1-38-6-352,DERF1554-105P-1-38-6-352,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 7'-4""",30.448,74.87568
simple,DERF1554-105P-1-38-6-356,DERF1554-105P-1-38-6-356,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 7'-5""",30.794,75.72654
simple,DERF1554-105P-1-38-6-360,DERF1554-105P-1-38-6-360,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 7'-6""",31.14,76.5774
simple,DERF1554-105P-1-38-6-364,DERF1554-105P-1-38-6-364,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 7'-7""",31.486,77.42826
simple,DERF1554-105P-1-38-6-368,DERF1554-105P-1-38-6-368,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 7'-8""",31.832,78.27912
simple,DERF1554-105P-1-38-6-372,DERF1554-105P-1-38-6-372,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 7'-9""",32.178,79.12998
simple,DERF1554-105P-1-38-6-376,DERF1554-105P-1-38-6-376,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 7'-10""",32.524,79.98084
simple,DERF1554-105P-1-38-6-380,DERF1554-105P-1-38-6-380,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 7'-11""",32.87,80.8317
simple,DERF1554-105P-1-38-6-384,DERF1554-105P-1-38-6-384,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 8'",33.216,81.68256
simple,DERF1554-105P-1-38-6-388,DERF1554-105P-1-38-6-388,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 8'-1""",33.562,82.53342
simple,DERF1554-105P-1-38-6-392,DERF1554-105P-1-38-6-392,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 8'-2""",33.908,83.38428
simple,DERF1554-105P-1-38-6-396,DERF1554-105P-1-38-6-396,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 8'-3""",34.254,84.23514
simple,DERF1554-105P-1-38-6-400,DERF1554-105P-1-38-6-400,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 8'-4""",34.6,85.086
simple,DERF1554-105P-1-38-6-404,DERF1554-105P-1-38-6-404,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 8'-5""",34.946,85.93686
simple,DERF1554-105P-1-38-6-408,DERF1554-105P-1-38-6-408,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 8'-6""",35.292,86.78772
simple,DERF1554-105P-1-38-6-412,DERF1554-105P-1-38-6-412,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 8'-7""",35.638,87.63858
simple,DERF1554-105P-1-38-6-416,DERF1554-105P-1-38-6-416,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 8'-8""",35.984,88.48944
simple,DERF1554-105P-1-38-6-420,DERF1554-105P-1-38-6-420,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 8'-9""",36.33,89.3403
simple,DERF1554-105P-1-38-6-424,DERF1554-105P-1-38-6-424,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 8'-10""",36.676,90.19116
simple,DERF1554-105P-1-38-6-428,DERF1554-105P-1-38-6-428,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 8'-11""",37.022,91.04202
simple,DERF1554-105P-1-38-6-432,DERF1554-105P-1-38-6-432,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 9'",37.368,91.89288
simple,DERF1554-105P-1-38-6-436,DERF1554-105P-1-38-6-436,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 9'-1""",37.714,92.74374
simple,DERF1554-105P-1-38-6-440,DERF1554-105P-1-38-6-440,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 9'-2""",38.06,93.5946
simple,DERF1554-105P-1-38-6-444,DERF1554-105P-1-38-6-444,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 9'-3""",38.406,94.44546
simple,DERF1554-105P-1-38-6-448,DERF1554-105P-1-38-6-448,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 9'-4""",38.752,95.29632
simple,DERF1554-105P-1-38-6-452,DERF1554-105P-1-38-6-452,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 9'-5""",39.098,96.14718
simple,DERF1554-105P-1-38-6-456,DERF1554-105P-1-38-6-456,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 9'-6""",39.444,96.99804
simple,DERF1554-105P-1-38-6-460,DERF1554-105P-1-38-6-460,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 9'-7""",39.79,97.8489
simple,DERF1554-105P-1-38-6-464,DERF1554-105P-1-38-6-464,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 9'-8""",40.136,98.69976
simple,DERF1554-105P-1-38-6-468,DERF1554-105P-1-38-6-468,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 9'-9""",40.482,99.55062
simple,DERF1554-105P-1-38-6-472,DERF1554-105P-1-38-6-472,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 9'-10""",40.828,100.40148
simple,DERF1554-105P-1-38-6-476,DERF1554-105P-1-38-6-476,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 9'-11""",41.174,101.25234
simple,DERF1554-105P-1-38-6-480,DERF1554-105P-1-38-6-480,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 10'",41.52,102.1032
simple,DERF1554-105P-1-38-6-484,DERF1554-105P-1-38-6-484,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 10'-1""",41.866,102.95406
simple,DERF1554-105P-1-38-6-488,DERF1554-105P-1-38-6-488,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 10'-2""",42.212,103.80492
simple,DERF1554-105P-1-38-6-492,DERF1554-105P-1-38-6-492,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 10'-3""",42.558,104.65578
simple,DERF1554-105P-1-38-6-496,DERF1554-105P-1-38-6-496,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 10'-4""",42.904,105.50664
simple,DERF1554-105P-1-38-6-500,DERF1554-105P-1-38-6-500,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 10'-5""",43.25,106.3575
simple,DERF1554-105P-1-38-6-504,DERF1554-105P-1-38-6-504,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 10'-6""",43.596,107.20836
simple,DERF1554-105P-1-38-6-508,DERF1554-105P-1-38-6-508,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 10'-7""",43.942,108.05922
simple,DERF1554-105P-1-38-6-512,DERF1554-105P-1-38-6-512,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 10'-8""",44.288,108.91008
simple,DERF1554-105P-1-38-6-516,DERF1554-105P-1-38-6-516,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 10'-9""",44.634,109.76094
simple,DERF1554-105P-1-38-6-520,DERF1554-105P-1-38-6-520,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 10'-10""",44.98,110.6118
simple,DERF1554-105P-1-38-6-524,DERF1554-105P-1-38-6-524,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 10'-11""",45.326,111.46266
simple,DERF1554-105P-1-38-6-528,DERF1554-105P-1-38-6-528,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 11'",45.672,112.31352
simple,DERF1554-105P-1-38-6-532,DERF1554-105P-1-38-6-532,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 11'-1""",46.018,113.16438
simple,DERF1554-105P-1-38-6-536,DERF1554-105P-1-38-6-536,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 11'-2""",46.364,114.01524
simple,DERF1554-105P-1-38-6-540,DERF1554-105P-1-38-6-540,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 11'-3""",46.71,114.8661
simple,DERF1554-105P-1-38-6-544,DERF1554-105P-1-38-6-544,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 11'-4""",47.056,115.71696
simple,DERF1554-105P-1-38-6-548,DERF1554-105P-1-38-6-548,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 11'-5""",47.402,116.56782
simple,DERF1554-105P-1-38-6-552,DERF1554-105P-1-38-6-552,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 11'-6""",47.748,117.41868
simple,DERF1554-105P-1-38-6-556,DERF1554-105P-1-38-6-556,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 11'-7""",48.094,118.26954
simple,DERF1554-105P-1-38-6-560,DERF1554-105P-1-38-6-560,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 11'-8""",48.44,119.1204
simple,DERF1554-105P-1-38-6-564,DERF1554-105P-1-38-6-564,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 11'-9""",48.786,119.97126
simple,DERF1554-105P-1-38-6-568,DERF1554-105P-1-38-6-568,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 11'-10""",49.132,120.82212
simple,DERF1554-105P-1-38-6-572,DERF1554-105P-1-38-6-572,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 11'-11""",49.478,121.67298
simple,DERF1554-105P-1-38-6-576,DERF1554-105P-1-38-6-576,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-3/8""-6 x 12'",49.824,122.52384
simple,DERF1554-105P-1-12-6-24,DERF1554-105P-1-12-6-24,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 6""",2.5482,6.2303489999999995
simple,DERF1554-105P-1-12-6-28,DERF1554-105P-1-12-6-28,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 7""",2.9729,7.268740499999999
simple,DERF1554-105P-1-12-6-32,DERF1554-105P-1-12-6-32,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 8""",3.3976,8.307132
simple,DERF1554-105P-1-12-6-36,DERF1554-105P-1-12-6-36,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 9""",3.8223,9.3455235
simple,DERF1554-105P-1-12-6-40,DERF1554-105P-1-12-6-40,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 10""",4.247,10.383915
simple,DERF1554-105P-1-12-6-44,DERF1554-105P-1-12-6-44,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 11""",4.6717,11.4223065
simple,DERF1554-105P-1-12-6-48,DERF1554-105P-1-12-6-48,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 1'",5.0964,12.460697999999999
simple,DERF1554-105P-1-12-6-52,DERF1554-105P-1-12-6-52,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 1'-1""",5.5211,13.4990895
simple,DERF1554-105P-1-12-6-56,DERF1554-105P-1-12-6-56,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 1'-2""",5.9458,14.537480999999998
simple,DERF1554-105P-1-12-6-60,DERF1554-105P-1-12-6-60,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 1'-3""",6.3705,15.5758725
simple,DERF1554-105P-1-12-6-64,DERF1554-105P-1-12-6-64,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 1'-4""",6.7952,16.614264
simple,DERF1554-105P-1-12-6-68,DERF1554-105P-1-12-6-68,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 1'-5""",7.2199,17.652655499999998
simple,DERF1554-105P-1-12-6-72,DERF1554-105P-1-12-6-72,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 1'-6""",7.6446,18.691047
simple,DERF1554-105P-1-12-6-76,DERF1554-105P-1-12-6-76,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 1'-7""",8.0693,19.729438499999997
simple,DERF1554-105P-1-12-6-80,DERF1554-105P-1-12-6-80,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 1'-8""",8.494,20.76783
simple,DERF1554-105P-1-12-6-84,DERF1554-105P-1-12-6-84,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 1'-9""",8.9187,21.8062215
simple,DERF1554-105P-1-12-6-88,DERF1554-105P-1-12-6-88,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 1'-10""",9.3434,22.844613
simple,DERF1554-105P-1-12-6-92,DERF1554-105P-1-12-6-92,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 1'-11""",9.7681,23.8830045
simple,DERF1554-105P-1-12-6-96,DERF1554-105P-1-12-6-96,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 2'",10.1928,24.921395999999998
simple,DERF1554-105P-1-12-6-100,DERF1554-105P-1-12-6-100,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 2'-1""",10.6175,25.9597875
simple,DERF1554-105P-1-12-6-104,DERF1554-105P-1-12-6-104,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 2'-2""",11.0422,26.998179
simple,DERF1554-105P-1-12-6-108,DERF1554-105P-1-12-6-108,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 2'-3""",11.4669,28.0365705
simple,DERF1554-105P-1-12-6-112,DERF1554-105P-1-12-6-112,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 2'-4""",11.8916,29.074961999999996
simple,DERF1554-105P-1-12-6-116,DERF1554-105P-1-12-6-116,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 2'-5""",12.3163,30.113353499999995
simple,DERF1554-105P-1-12-6-120,DERF1554-105P-1-12-6-120,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 2'-6""",12.741,31.151745
simple,DERF1554-105P-1-12-6-124,DERF1554-105P-1-12-6-124,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 2'-7""",13.1657,32.1901365
simple,DERF1554-105P-1-12-6-128,DERF1554-105P-1-12-6-128,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 2'-8""",13.5904,33.228528
simple,DERF1554-105P-1-12-6-132,DERF1554-105P-1-12-6-132,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 2'-9""",14.0151,34.2669195
simple,DERF1554-105P-1-12-6-136,DERF1554-105P-1-12-6-136,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 2'-10""",14.4398,35.305310999999996
simple,DERF1554-105P-1-12-6-140,DERF1554-105P-1-12-6-140,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 2'-11""",14.8645,36.3437025
simple,DERF1554-105P-1-12-6-144,DERF1554-105P-1-12-6-144,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 3'",15.2892,37.382094
simple,DERF1554-105P-1-12-6-148,DERF1554-105P-1-12-6-148,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 3'-1""",15.7139,38.4204855
simple,DERF1554-105P-1-12-6-152,DERF1554-105P-1-12-6-152,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 3'-2""",16.1386,39.458876999999994
simple,DERF1554-105P-1-12-6-156,DERF1554-105P-1-12-6-156,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 3'-3""",16.5633,40.4972685
simple,DERF1554-105P-1-12-6-160,DERF1554-105P-1-12-6-160,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 3'-4""",16.988,41.53566
simple,DERF1554-105P-1-12-6-164,DERF1554-105P-1-12-6-164,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 3'-5""",17.4127,42.574051499999996
simple,DERF1554-105P-1-12-6-168,DERF1554-105P-1-12-6-168,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 3'-6""",17.8374,43.612443
simple,DERF1554-105P-1-12-6-172,DERF1554-105P-1-12-6-172,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 3'-7""",18.2621,44.6508345
simple,DERF1554-105P-1-12-6-176,DERF1554-105P-1-12-6-176,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 3'-8""",18.6868,45.689226
simple,DERF1554-105P-1-12-6-180,DERF1554-105P-1-12-6-180,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 3'-9""",19.1115,46.7276175
simple,DERF1554-105P-1-12-6-184,DERF1554-105P-1-12-6-184,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 3'-10""",19.5362,47.766009
simple,DERF1554-105P-1-12-6-188,DERF1554-105P-1-12-6-188,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 3'-11""",19.9609,48.8044005
simple,DERF1554-105P-1-12-6-192,DERF1554-105P-1-12-6-192,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 4'",20.3856,49.842791999999996
simple,DERF1554-105P-1-12-6-196,DERF1554-105P-1-12-6-196,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 4'-1""",20.8103,50.8811835
simple,DERF1554-105P-1-12-6-200,DERF1554-105P-1-12-6-200,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 4'-2""",21.235,51.919575
simple,DERF1554-105P-1-12-6-204,DERF1554-105P-1-12-6-204,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 4'-3""",21.6597,52.9579665
simple,DERF1554-105P-1-12-6-208,DERF1554-105P-1-12-6-208,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 4'-4""",22.0844,53.996358
simple,DERF1554-105P-1-12-6-212,DERF1554-105P-1-12-6-212,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 4'-5""",22.5091,55.03474949999999
simple,DERF1554-105P-1-12-6-216,DERF1554-105P-1-12-6-216,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 4'-6""",22.9338,56.073141
simple,DERF1554-105P-1-12-6-220,DERF1554-105P-1-12-6-220,Manufacturer: Abrafast,"ASTM F1554-Grade 105 Plain Double End Rod - 1-1/2""-6 x 4'-7""",23.3585,57.1115325
